time,generation biomass,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,total load forecast,total load actual,price day ahead,price actual
2015-01-08 12:00:00,522.0,4654.0,7503.0,311.0,717.0,1795.0,6741.0,84.0,68.0,4926.0,254.0,2376.0,30333.0,28881.0,62.47,85.45
2015-01-08 13:00:00,509.0,4760.0,7551.0,311.0,715.0,2275.0,6739.0,83.0,69.0,5067.0,237.0,1917.0,30711.0,29329.0,62.93,80.33
2015-01-08 14:00:00,504.0,4591.0,7542.0,269.0,717.0,2198.0,6732.0,84.0,69.0,5092.0,234.0,1741.0,30055.0,29026.0,61.98,77.33
2015-01-08 15:00:00,506.0,4964.0,7517.0,263.0,694.0,1776.0,6730.0,84.0,66.0,5019.0,232.0,1680.0,29123.0,28237.0,57.48,77.03
2015-01-08 16:00:00,500.0,5046.0,7462.0,259.0,667.0,1445.0,6729.0,83.0,67.0,4803.0,225.0,1774.0,28632.0,27868.0,54.38,78.15
2015-01-08 17:00:00,502.0,4899.0,7437.0,258.0,654.0,1478.0,6728.0,83.0,67.0,4507.0,223.0,2001.0,28356.0,27654.0,54.36,80.48
2015-01-08 18:00:00,514.0,4677.0,7345.0,258.0,640.0,1236.0,6717.0,83.0,69.0,4010.0,228.0,2574.0,28124.0,27507.0,52.04,90.87
2015-01-08 19:00:00,513.0,4606.0,7419.0,270.0,645.0,1435.0,6727.0,82.0,69.0,3321.0,227.0,3022.0,27922.0,27544.0,54.38,94.11
2015-01-08 20:00:00,511.0,4805.0,7224.0,295.0,683.0,2430.0,6736.0,82.0,68.0,2089.0,224.0,3312.0,27925.0,27578.0,60.33,90.26
2015-01-08 21:00:00,516.0,4932.0,7191.0,301.0,722.0,3302.0,6748.0,82.0,67.0,957.0,223.0,3478.0,28578.0,28222.0,66.0,84.66
2015-01-08 22:00:00,519.0,5136.0,7012.0,301.0,706.0,3461.0,6762.0,83.0,70.0,721.0,219.0,3726.0,28862.0,28221.0,63.6,77.05
2015-01-08 23:00:00,515.0,5209.0,6549.0,302.0,669.0,2426.0,6760.0,83.0,67.0,691.0,231.0,3968.0,27334.0,26436.0,55.5,73.14
2015-01-09 00:00:00,489.0,5410.0,7695.0,314.0,574.0,1930.0,6846.0,86.0,66.0,39.0,273.0,3552.0,27430.0,27485.0,60.47,67.7
2015-01-09 01:00:00,483.0,4445.0,7691.0,301.0,553.0,1819.0,6852.0,86.0,68.0,38.0,231.0,3334.0,25783.0,25750.0,52.88,61.05
2015-01-09 02:00:00,485.0,4287.0,7435.0,297.0,544.0,1347.0,6854.0,85.0,67.0,37.0,227.0,3486.0,24718.0,24760.0,48.62,59.61
2015-01-09 03:00:00,477.0,4223.0,7544.0,296.0,548.0,943.0,6855.0,86.0,67.0,37.0,224.0,3492.0,24185.0,24188.0,47.69,58.65
2015-01-09 04:00:00,480.0,4178.0,7375.0,298.0,548.0,655.0,6858.0,86.0,66.0,36.0,227.0,3541.0,23980.0,23840.0,45.85,58.4
2015-01-09 05:00:00,482.0,4283.0,7442.0,288.0,558.0,682.0,6862.0,86.0,66.0,41.0,226.0,3603.0,24139.0,24030.0,45.78,59.77
2015-01-09 06:00:00,477.0,4444.0,7465.0,299.0,559.0,1561.0,6861.0,86.0,66.0,45.0,234.0,3952.0,25737.0,25965.0,49.3,68.38
2015-01-09 07:00:00,477.0,5068.0,7674.0,299.0,555.0,1801.0,6864.0,85.0,67.0,58.0,239.0,4209.0,27995.0,28266.0,55.93,75.5
2015-01-09 08:00:00,495.0,5684.0,7654.0,333.0,589.0,1932.0,6866.0,85.0,67.0,317.0,244.0,4171.0,29747.0,29981.0,60.47,81.67
2015-01-09 09:00:00,493.0,6295.0,7801.0,348.0,645.0,2736.0,6866.0,84.0,67.0,1107.0,245.0,3873.0,31824.0,31932.0,57.5,85.8
2015-01-09 10:00:00,490.0,6674.0,7866.0,352.0,672.0,3238.0,6863.0,84.0,68.0,2133.0,248.0,3865.0,33063.0,33325.0,59.57,92.0
2015-01-09 11:00:00,490.0,6918.0,7645.0,353.0,656.0,2941.0,6860.0,83.0,69.0,3193.0,250.0,3802.0,33748.0,34144.0,60.47,89.66
2015-01-09 12:00:00,487.0,6848.0,7610.0,360.0,658.0,2898.0,6855.0,83.0,66.0,3932.0,250.0,3676.0,34392.0,35040.0,63.52,85.5
2015-01-09 13:00:00,492.0,6954.0,7710.0,364.0,645.0,3092.0,6853.0,82.0,68.0,4156.0,250.0,3620.0,34891.0,35524.0,63.69,81.22
2015-01-09 14:00:00,490.0,7022.0,7738.0,374.0,622.0,2380.0,6855.0,82.0,70.0,4285.0,243.0,3774.0,33853.0,34579.0,60.47,77.08
2015-01-09 15:00:00,486.0,6520.0,7777.0,366.0,617.0,2283.0,6857.0,82.0,72.0,4135.0,242.0,4045.0,32981.0,33792.0,60.1,77.33
2015-01-09 16:00:00,480.0,6377.0,7817.0,372.0,612.0,2083.0,6855.0,82.0,70.0,3883.0,238.0,4345.0,32846.0,33768.0,62.53,80.09
2015-01-09 17:00:00,487.0,6247.0,7645.0,386.0,610.0,1983.0,6858.0,82.0,71.0,3513.0,242.0,4914.0,32833.0,33696.0,63.01,81.64
2015-01-09 18:00:00,481.0,6189.0,7179.0,390.0,613.0,1629.0,6858.0,82.0,69.0,3253.0,263.0,5564.0,32283.0,33154.0,62.29,88.51
2015-01-09 19:00:00,470.0,5975.0,6873.0,391.0,645.0,1789.0,6860.0,82.0,72.0,2403.0,281.0,5966.0,31942.0,32440.0,61.51,89.0
2015-01-09 20:00:00,468.0,6141.0,6633.0,397.0,666.0,2676.0,6862.0,82.0,72.0,1060.0,279.0,5879.0,32045.0,32384.0,65.5,87.11
2015-01-09 21:00:00,476.0,6476.0,7175.0,388.0,663.0,3161.0,6862.0,82.0,71.0,530.0,278.0,5861.0,33356.0,33976.0,67.67,82.13
2015-01-09 22:00:00,477.0,5953.0,7443.0,395.0,651.0,2007.0,6867.0,82.0,73.0,444.0,277.0,5431.0,31269.0,31420.0,61.51,78.39
2015-01-09 23:00:00,477.0,5207.0,7447.0,384.0,613.0,1037.0,6849.0,82.0,72.0,386.0,274.0,5147.0,28845.0,28825.0,54.9,72.17
2015-01-10 00:00:00,537.0,5151.0,7380.0,412.0,453.0,2092.0,6012.0,88.0,71.0,384.0,230.0,996.0,24575.0,24899.0,56.65,61.8
2015-01-10 01:00:00,537.0,5181.0,7378.0,399.0,448.0,1522.0,6014.0,88.0,72.0,167.0,227.0,897.0,23348.0,23505.0,53.5,59.46
2015-01-10 02:00:00,544.0,4917.0,7369.0,389.0,437.0,787.0,6014.0,88.0,69.0,102.0,221.0,934.0,22480.0,22589.0,49.69,55.97
2015-01-10 03:00:00,553.0,4496.0,7318.0,386.0,432.0,696.0,6014.0,88.0,69.0,103.0,226.0,933.0,22330.0,22177.0,49.1,55.03
2015-01-10 04:00:00,559.0,4488.0,7337.0,385.0,429.0,617.0,6014.0,87.0,68.0,102.0,238.0,898.0,22165.0,22025.0,51.25,54.53
2015-01-10 05:00:00,564.0,4645.0,7357.0,371.0,439.0,746.0,6014.0,87.0,66.0,102.0,244.0,826.0,22491.0,22426.0,53.6,55.44
2015-01-10 06:00:00,561.0,5093.0,7242.0,386.0,444.0,1643.0,6013.0,87.0,67.0,102.0,254.0,890.0,24284.0,24361.0,58.02,57.22
2015-01-10 07:00:00,559.0,5641.0,7236.0,401.0,446.0,3923.0,6010.0,88.0,66.0,103.0,264.0,998.0,27772.0,27890.0,63.03,63.84
2015-01-10 08:00:00,566.0,6096.0,7260.0,423.0,452.0,4236.0,6010.0,88.0,68.0,233.0,265.0,1183.0,29263.0,29335.0,63.56,71.4
2015-01-10 11:00:00,547.0,5666.0,7333.0,425.0,475.0,4006.0,6003.0,82.0,67.0,4515.0,254.0,828.0,30650.0,30856.0,61.9,75.49
2015-01-10 12:00:00,554.0,5580.0,7368.0,419.0,474.0,3769.0,6003.0,87.0,69.0,5044.0,250.0,1346.0,30964.0,31449.0,60.9,74.23
2015-01-10 13:00:00,560.0,5449.0,7380.0,420.0,483.0,3092.0,5879.0,89.0,71.0,5107.0,242.0,2139.0,30930.0,31218.0,59.8,74.0
2015-01-10 14:00:00,565.0,5433.0,7409.0,425.0,509.0,2314.0,6007.0,90.0,73.0,4900.0,241.0,2602.0,29821.0,30458.0,56.8,72.86
2015-01-10 15:00:00,561.0,5395.0,7403.0,420.0,500.0,2074.0,6005.0,88.0,76.0,4463.0,241.0,3146.0,29284.0,29836.0,53.6,69.68
2015-01-10 16:00:00,556.0,5288.0,7314.0,410.0,481.0,1941.0,5997.0,78.0,72.0,4215.0,240.0,3812.0,29705.0,29781.0,53.5,68.36
2015-01-10 17:00:00,564.0,5262.0,7246.0,428.0,498.0,1661.0,6000.0,80.0,76.0,3756.0,243.0,4411.0,29953.0,29929.0,54.9,71.77
2015-01-10 18:00:00,558.0,5437.0,6732.0,428.0,509.0,1422.0,6001.0,85.0,75.0,2857.0,247.0,4682.0,29914.0,29638.0,55.26,77.55
2015-01-10 20:00:00,577.0,6067.0,6937.0,423.0,533.0,4241.0,6004.0,89.0,77.0,633.0,269.0,4443.0,32363.0,32244.0,61.69,78.46
2015-01-10 21:00:00,562.0,6088.0,7119.0,427.0,523.0,4240.0,6005.0,86.0,74.0,510.0,266.0,4419.0,31869.0,31900.0,61.0,78.1
2015-01-10 22:00:00,575.0,5814.0,7025.0,429.0,520.0,2362.0,6007.0,87.0,76.0,497.0,263.0,3976.0,28549.0,28690.0,56.8,70.98
2015-01-10 23:00:00,578.0,5385.0,7088.0,427.0,506.0,1022.0,6008.0,88.0,74.0,466.0,263.0,3299.0,26142.0,26219.0,53.0,62.14
2015-01-11 00:00:00,525.0,4827.0,4352.0,211.0,711.0,1549.0,5041.0,83.0,71.0,26.0,274.0,4256.0,22654.0,22460.0,53.21,60.35
2015-01-11 01:00:00,515.0,4185.0,3416.0,211.0,680.0,1001.0,5039.0,83.0,71.0,25.0,268.0,4802.0,21215.0,21033.0,36.1,54.98
2015-01-11 02:00:00,510.0,4066.0,2719.0,211.0,681.0,954.0,5041.0,83.0,70.0,25.0,273.0,5261.0,20177.0,19977.0,34.0,53.36
2015-01-11 03:00:00,500.0,3994.0,2553.0,210.0,670.0,726.0,5042.0,83.0,63.0,25.0,269.0,5647.0,19623.0,19389.0,31.0,52.62
2015-01-11 04:00:00,503.0,3922.0,2460.0,194.0,666.0,780.0,5039.0,84.0,63.0,25.0,264.0,5907.0,19453.0,19126.0,25.17,49.17
2015-01-11 05:00:00,499.0,3965.0,2335.0,200.0,647.0,529.0,5040.0,84.0,64.0,25.0,262.0,6487.0,19430.0,19199.0,25.46,47.97
2015-01-11 06:00:00,501.0,3945.0,2187.0,209.0,645.0,521.0,5041.0,85.0,64.0,23.0,256.0,7036.0,19825.0,19404.0,26.56,49.1
2015-01-11 07:00:00,496.0,3973.0,1855.0,211.0,647.0,599.0,5043.0,85.0,61.0,35.0,250.0,7397.0,20080.0,19500.0,26.25,49.91
2015-01-11 08:00:00,495.0,4078.0,1779.0,211.0,624.0,532.0,5043.0,84.0,62.0,394.0,259.0,8140.0,20529.0,20182.0,26.26,51.53
2015-01-11 09:00:00,516.0,4220.0,1869.0,212.0,562.0,787.0,5044.0,83.0,63.0,1228.0,259.0,9148.0,22303.0,22121.0,27.3,55.87
2015-01-11 10:00:00,547.0,4085.0,1811.0,212.0,603.0,714.0,5042.0,82.0,61.0,2045.0,258.0,9866.0,23863.0,23589.0,27.42,55.81
2015-01-11 11:00:00,539.0,3728.0,1847.0,213.0,590.0,564.0,5042.0,82.0,62.0,2423.0,255.0,10448.0,24372.0,24238.0,27.87,54.7
2015-01-11 12:00:00,554.0,3863.0,1910.0,213.0,593.0,863.0,5043.0,82.0,63.0,2437.0,259.0,10819.0,24563.0,24271.0,28.24,52.89
2015-01-11 13:00:00,550.0,3946.0,1928.0,212.0,652.0,773.0,5042.0,81.0,62.0,2022.0,259.0,11383.0,24976.0,24713.0,27.49,54.58
2015-01-11 14:00:00,546.0,3789.0,1857.0,213.0,640.0,681.0,5042.0,81.0,60.0,1630.0,256.0,11916.0,24827.0,24477.0,27.27,54.82
2015-01-11 15:00:00,542.0,3758.0,1899.0,211.0,635.0,788.0,5042.0,82.0,62.0,1334.0,255.0,12171.0,23696.0,23377.0,24.14,52.08
2015-01-11 16:00:00,544.0,4071.0,1859.0,210.0,633.0,1009.0,5042.0,82.0,60.0,860.0,251.0,12258.0,23021.0,23037.0,24.65,52.05
2015-01-11 17:00:00,553.0,3982.0,1982.0,210.0,631.0,909.0,5042.0,83.0,62.0,254.0,262.0,12239.0,23123.0,23049.0,31.0,55.59
2015-01-11 18:00:00,570.0,3682.0,2327.0,211.0,651.0,1445.0,5041.0,83.0,69.0,57.0,270.0,12399.0,25036.0,25259.0,41.7,77.6
2015-01-11 19:00:00,567.0,3508.0,2424.0,214.0,674.0,1753.0,5043.0,84.0,69.0,54.0,279.0,12793.0,26555.0,26520.0,50.34,80.36
2015-01-11 20:00:00,559.0,3506.0,2193.0,213.0,665.0,1741.0,5043.0,84.0,70.0,55.0,281.0,12806.0,26981.0,27123.0,46.48,82.29
2015-01-11 21:00:00,545.0,3375.0,2114.0,214.0,652.0,1660.0,5045.0,84.0,69.0,34.0,272.0,12675.0,27054.0,27025.0,40.0,82.47
2015-01-11 22:00:00,554.0,3606.0,1960.0,213.0,632.0,1512.0,5045.0,84.0,68.0,31.0,273.0,12677.0,25990.0,25889.0,36.9,78.06
2015-01-11 23:00:00,537.0,3758.0,1727.0,206.0,629.0,759.0,5046.0,85.0,69.0,31.0,272.0,12580.0,23997.0,23940.0,32.79,70.13
2015-01-12 00:00:00,468.0,6789.0,7023.0,401.0,839.0,2221.0,5370.0,89.0,67.0,44.0,234.0,1661.0,27051.0,27085.0,66.17,60.81
2015-01-12 01:00:00,444.0,6012.0,7141.0,386.0,772.0,1075.0,5398.0,89.0,66.0,42.0,231.0,1436.0,25157.0,25272.0,61.57,58.27
2015-01-12 02:00:00,425.0,5459.0,7128.0,380.0,742.0,692.0,5428.0,88.0,65.0,42.0,229.0,1350.0,24059.0,24121.0,56.7,53.65
2015-01-12 03:00:00,446.0,5248.0,7102.0,378.0,673.0,459.0,5452.0,89.0,66.0,42.0,227.0,1386.0,23630.0,23626.0,54.5,51.95
2015-01-12 04:00:00,463.0,5409.0,7019.0,375.0,666.0,471.0,5452.0,90.0,66.0,42.0,224.0,1349.0,23522.0,23572.0,53.96,51.4
2015-01-12 05:00:00,467.0,5644.0,7060.0,378.0,695.0,500.0,5452.0,90.0,67.0,42.0,229.0,1286.0,24139.0,24070.0,56.7,52.93
2015-01-12 06:00:00,470.0,6915.0,7071.0,379.0,770.0,1177.0,5459.0,90.0,66.0,42.0,226.0,1263.0,26643.0,26787.0,62.69,58.8
2015-01-12 07:00:00,464.0,8118.0,7159.0,399.0,821.0,3669.0,5465.0,92.0,67.0,45.0,224.0,1266.0,31303.0,31511.0,69.37,70.52
2015-01-12 08:00:00,478.0,8974.0,7140.0,417.0,844.0,5393.0,5464.0,98.0,66.0,157.0,226.0,1237.0,34166.0,34046.0,68.0,75.72
2015-01-12 09:00:00,484.0,9546.0,7148.0,411.0,868.0,4942.0,5465.0,106.0,63.0,1104.0,219.0,1205.0,34902.0,34876.0,70.5,81.92
2015-01-12 10:00:00,483.0,9728.0,7214.0,415.0,857.0,4414.0,5464.0,100.0,61.0,2190.0,228.0,1196.0,35302.0,35093.0,70.5,85.63
2015-01-12 11:00:00,479.0,9668.0,7290.0,421.0,849.0,3815.0,5469.0,100.0,66.0,3012.0,229.0,1146.0,34926.0,34588.0,68.5,86.76
2015-01-12 12:00:00,479.0,9752.0,7311.0,425.0,842.0,3429.0,5466.0,96.0,70.0,3262.0,231.0,1170.0,34461.0,34347.0,67.2,82.78
2015-01-12 15:00:00,474.0,9672.0,7403.0,424.0,831.0,2572.0,5467.0,98.0,68.0,2630.0,229.0,924.0,32532.0,32422.0,64.76,73.6
2015-01-12 16:00:00,482.0,9879.5,7443.0,423.0,839.0,2985.0,5468.0,91.0,69.0,1615.0,229.0,905.0,32380.0,32502.0,65.23,74.74
2015-01-12 17:00:00,483.0,9879.5,7430.0,421.0,849.0,4305.0,5469.0,92.0,70.0,422.0,231.0,1091.0,33392.0,33509.0,66.5,76.34
2015-01-12 18:00:00,488.0,9879.5,7369.0,422.0,871.0,5946.0,5470.0,91.0,77.0,86.0,234.0,1110.0,36018.0,35896.0,72.5,84.23
2015-01-12 19:00:00,488.0,9879.5,7374.0,420.0,872.0,5661.0,5471.0,89.0,76.0,63.0,235.0,1051.0,36757.0,36615.0,72.58,87.72
2015-01-12 20:00:00,488.0,9879.5,7372.0,419.0,883.0,5548.0,5471.0,88.0,76.0,56.0,234.0,1175.0,36901.0,36704.0,72.07,86.54
2015-01-13 00:00:00,514.0,4338.0,6070.0,275.0,821.0,1152.0,7104.0,81.0,65.0,32.0,268.0,8027.0,28161.0,28033.0,46.17,55.61
2015-01-13 01:00:00,516.0,4087.0,5834.0,270.0,779.0,748.0,7102.0,82.0,63.0,32.0,267.0,7668.0,25814.0,25750.0,42.0,52.54
2015-01-13 02:00:00,519.0,4091.0,5456.0,270.0,771.0,502.0,7103.0,80.0,65.0,32.0,269.0,7337.0,24609.0,24517.0,40.8,50.97
2015-01-13 03:00:00,515.0,4062.0,5421.0,270.0,756.0,493.0,7103.0,81.0,65.0,32.0,270.0,6970.0,24062.0,23911.0,39.69,49.57
2015-01-13 04:00:00,515.0,3893.0,5325.0,274.0,740.0,584.0,7102.0,83.0,63.0,32.0,271.0,6966.0,23903.0,23876.0,39.2,48.74
2015-01-13 05:00:00,515.0,4020.0,5466.0,274.0,745.0,586.0,7103.0,83.0,65.0,32.0,269.0,6890.0,24462.0,24445.0,40.0,49.56
2015-01-13 06:00:00,520.0,4233.0,5735.0,277.0,754.0,792.0,7104.0,83.0,65.0,32.0,269.0,6853.0,27029.0,27027.0,44.93,53.96
2015-01-13 07:00:00,518.0,4919.0,6706.0,288.0,794.0,1918.0,7102.0,84.0,63.0,37.0,269.0,6849.0,31669.0,31924.0,58.34,65.89
2015-01-13 08:00:00,520.0,5981.0,7228.0,334.0,956.0,3437.0,7102.0,85.0,64.0,56.0,267.0,6964.0,35277.0,35351.0,62.2,73.97
2015-01-13 09:00:00,527.0,5959.0,7103.0,335.0,977.0,4103.0,7101.0,84.0,64.0,516.0,261.0,6922.0,36330.0,36288.0,66.2,78.25
2015-01-13 10:00:00,526.0,5995.0,7075.0,338.0,930.0,4118.0,7101.0,84.0,63.0,1475.0,268.0,6320.0,36982.0,36612.0,68.52,83.44
2015-01-13 11:00:00,502.0,5992.0,6823.0,335.0,936.0,4358.0,7102.0,78.0,64.0,2284.0,267.0,5670.0,36787.0,36296.0,66.49,81.74
2015-01-13 12:00:00,505.0,5882.0,6933.0,349.0,935.0,3403.0,7101.0,77.0,69.0,2857.0,270.0,5901.0,36279.0,35645.0,63.31,78.22
2015-01-13 13:00:00,517.0,5626.0,7080.0,353.0,947.0,2513.0,7099.0,76.0,76.0,3217.0,271.0,6300.0,35781.0,35172.0,61.84,74.18
2015-01-13 14:00:00,517.0,5445.0,7024.0,350.0,926.0,1298.0,7099.0,77.0,75.0,3253.0,266.0,6635.0,34485.0,33895.0,57.46,69.45
2015-01-13 15:00:00,519.0,5399.0,7030.0,349.0,938.0,1290.0,7098.0,81.0,76.0,3084.0,264.0,6481.0,33826.0,33283.0,57.59,69.58
2015-01-13 16:00:00,533.0,5903.0,7022.0,358.0,959.0,1538.0,7098.0,83.0,76.0,2475.0,268.0,6184.0,33745.0,33030.0,60.69,72.97
2015-01-13 17:00:00,538.0,7059.0,7085.0,361.0,1013.0,2660.0,7097.0,83.0,77.0,1187.0,271.0,5758.0,34067.0,33542.0,62.56,75.59
2015-01-13 18:00:00,535.0,8464.0,7068.0,359.0,1072.0,4544.0,7098.0,84.0,76.0,303.0,263.0,5607.0,36388.0,35944.0,67.11,86.26
2015-01-13 19:00:00,548.0,8877.0,7241.0,350.0,1077.0,5834.0,7098.0,83.0,81.0,98.0,266.0,5656.0,37797.0,37553.0,70.2,88.57
2015-01-13 20:00:00,548.0,9161.0,7257.0,350.0,1130.0,5939.0,7098.0,83.0,79.0,80.0,275.0,5789.0,37691.0,37604.0,69.1,87.32
2015-01-13 21:00:00,546.0,9879.5,7274.0,345.0,1154.0,5030.0,7097.0,84.0,78.0,44.0,275.0,5689.0,36952.0,36831.0,63.89,80.78
2015-01-13 22:00:00,537.0,9364.0,7231.0,350.0,1084.0,2885.0,7099.0,80.0,75.0,44.0,271.0,5676.0,34327.0,33972.0,61.84,77.41
2015-01-13 23:00:00,532.0,6989.0,7192.0,346.0,1048.0,1883.0,7099.0,80.0,76.0,35.0,270.0,5925.0,31228.0,30733.0,54.96,67.0
2015-01-14 00:00:00,528.0,5673.0,6948.0,287.0,985.0,1290.0,7098.0,80.0,71.0,28.0,270.0,6174.0,28401.0,28057.0,48.04,60.23
2015-01-14 01:00:00,531.0,4462.0,6121.0,282.0,841.0,539.0,7099.0,80.0,71.0,28.0,269.0,6637.0,25944.0,25764.0,43.22,54.69
2015-01-14 02:00:00,535.0,4247.0,5281.0,283.0,829.0,517.0,7100.0,80.0,72.0,27.0,269.0,6808.0,24597.0,24495.0,43.05,53.88
2015-01-14 03:00:00,530.0,4314.0,5202.0,283.0,832.0,601.0,7099.0,80.0,71.0,27.0,269.0,6744.0,24158.0,23887.0,43.21,53.19
2015-01-14 04:00:00,524.0,4325.0,5267.0,280.0,827.0,602.0,7098.0,80.0,71.0,27.0,260.0,6780.0,24076.0,23892.0,43.05,52.57
2015-01-14 05:00:00,524.0,4519.0,5587.0,277.0,824.0,805.0,7098.0,80.0,72.0,27.0,257.0,6224.0,24612.0,24438.0,46.83,57.13
2015-01-14 06:00:00,532.0,4877.0,6404.0,281.0,840.0,1226.0,7096.0,80.0,71.0,27.0,255.0,5424.0,27154.0,27040.0,60.69,70.06
2015-01-14 07:00:00,540.0,5742.0,7072.0,324.0,905.0,3538.0,7097.0,84.0,70.0,32.0,269.0,4958.0,32225.0,31798.0,68.03,76.53
2015-01-14 08:00:00,539.0,6583.0,7498.0,343.0,1021.0,5459.0,7097.0,90.0,71.0,39.0,276.0,4773.0,35671.0,35150.0,71.46,83.97
2015-01-14 09:00:00,535.0,6658.0,7571.0,345.0,991.0,5677.0,7097.0,92.0,70.0,411.0,282.0,4645.0,36366.0,35953.0,78.9,92.24
2015-01-14 10:00:00,507.0,6920.0,7581.0,347.0,1034.0,5342.0,7098.0,91.0,70.0,1258.0,283.0,4425.0,36501.0,36439.0,81.12,97.95
2015-01-14 11:00:00,530.0,6651.0,7230.0,351.0,1020.0,5628.0,7099.0,90.0,72.0,1960.0,284.0,4302.0,36304.0,36048.0,77.15,94.52
2015-01-14 12:00:00,534.0,6661.0,7472.0,352.0,1085.0,4730.0,7099.0,88.0,75.0,2480.0,276.0,4677.0,35821.0,35561.0,71.15,86.31
2015-01-14 13:00:00,533.0,6446.0,7568.0,359.0,1031.0,4199.0,7099.0,87.0,73.0,2688.0,272.0,5121.0,35422.0,35186.0,68.25,79.91
2015-01-14 14:00:00,528.0,6415.0,7573.0,362.0,1100.0,2791.0,7099.0,83.0,71.0,2683.0,272.0,5330.0,34070.0,33909.0,63.89,76.06
2015-01-14 15:00:00,516.0,6723.0,7557.0,360.0,1065.0,2188.0,7098.0,79.0,73.0,2420.0,271.0,5528.0,33419.0,33322.0,63.01,75.64
2015-01-14 16:00:00,518.0,6275.0,7568.0,352.0,1082.0,2937.0,7099.0,81.0,76.0,2003.0,265.0,5518.0,33189.0,33330.0,64.89,77.09
2015-01-14 17:00:00,525.0,6931.0,7593.0,352.0,1068.0,3782.0,7099.0,88.0,76.0,905.0,264.0,5440.0,33748.0,33811.0,67.11,79.62
2015-01-14 18:00:00,531.0,8088.0,7589.0,353.0,1100.0,4836.0,7099.0,89.0,75.0,213.0,255.0,5806.0,36210.0,36114.0,69.96,88.06
2015-01-14 19:00:00,531.0,8441.0,7602.0,356.0,1090.0,5574.0,7100.0,82.0,80.0,112.0,254.0,6321.0,38021.0,37535.0,70.52,88.75
2015-01-14 20:00:00,540.0,8539.0,7578.0,355.0,1084.0,5207.0,7101.0,84.0,80.0,79.0,265.0,6901.0,38219.0,37633.0,68.75,86.91
2015-01-14 21:00:00,527.0,8809.0,7560.0,347.0,1081.0,3599.0,7102.0,90.0,80.0,32.0,265.0,7571.0,37223.0,36809.0,62.99,79.91
2015-01-14 22:00:00,504.0,6398.0,7474.0,346.0,1028.0,3038.0,7102.0,82.0,79.0,31.0,265.0,7913.0,34534.0,33939.0,55.0,70.11
2015-01-14 23:00:00,501.0,4840.0,6948.0,339.0,1011.0,1374.0,7102.0,80.0,78.0,31.0,261.0,8204.0,31369.0,30630.0,45.67,59.27
2015-01-15 00:00:00,499.0,3825.0,6296.0,286.0,924.0,972.0,7105.0,80.0,72.0,31.0,263.0,8374.0,28158.0,27865.0,39.0,49.14
2015-01-15 01:00:00,494.0,3485.0,5599.0,276.0,795.0,993.0,7103.0,80.0,72.0,31.0,257.0,8407.0,25897.0,25617.0,35.0,45.38
2015-01-15 02:00:00,464.0,3466.0,4801.0,293.0,798.0,694.0,7103.0,79.0,72.0,31.0,257.0,8338.0,24636.0,24269.0,34.73,43.68
2015-01-15 03:00:00,464.0,3536.0,4487.0,296.0,821.0,604.0,7103.0,80.0,73.0,31.0,257.0,8323.0,23966.0,23940.0,33.04,42.49
2015-01-15 04:00:00,463.0,3469.0,4427.0,294.0,824.0,555.0,7104.0,80.0,71.0,31.0,263.0,8080.0,23884.0,23762.0,32.25,40.7
2015-01-15 05:00:00,465.0,3424.0,4933.0,297.0,819.0,520.0,7104.0,79.0,68.0,31.0,264.0,7901.0,24391.0,24485.0,33.0,41.48
2015-01-15 06:00:00,496.0,3446.0,5435.0,299.0,819.0,730.0,7102.0,78.0,70.0,31.0,261.0,8032.0,26919.0,26919.0,38.0,46.24
2015-01-15 07:00:00,493.0,4156.0,6129.0,303.0,861.0,1230.0,7099.0,83.0,70.0,33.0,261.0,8288.0,31770.0,31608.0,48.62,56.67
2015-01-15 08:00:00,505.0,4660.0,6488.0,341.0,894.0,2650.0,7073.0,80.0,70.0,50.0,263.0,8799.0,35369.0,34804.0,57.59,69.9
2015-01-15 09:00:00,501.0,4292.0,6525.0,345.0,935.0,3255.0,7065.0,57.0,71.0,562.0,242.0,9263.0,36242.0,35815.0,63.01,76.22
2015-01-15 10:00:00,485.0,4529.0,6524.0,345.0,955.0,3233.0,7066.0,56.0,72.0,1336.0,246.0,9169.0,36975.0,36260.0,64.0,79.18
2015-01-15 11:00:00,487.0,4674.0,6312.0,362.0,988.0,2520.0,7066.0,54.0,75.0,1984.0,242.0,9300.0,36838.0,35996.0,62.01,77.66
2015-01-15 12:00:00,483.0,4448.0,6248.0,362.0,1006.0,1811.0,7085.0,59.0,73.0,2287.0,260.0,9645.0,36431.0,35539.0,54.87,70.25
2015-01-15 13:00:00,484.0,4227.0,6270.0,363.0,1112.0,1621.0,7099.0,75.0,74.0,2274.0,257.0,9606.0,36047.0,35240.0,45.3,57.96
2015-01-15 14:00:00,488.0,3997.0,6044.0,362.0,1007.0,1335.0,7100.0,78.0,74.0,2062.0,266.0,9890.0,34655.0,34028.0,41.35,54.4
2015-01-15 15:00:00,496.0,3984.0,6075.0,360.0,1128.0,1256.0,7100.0,79.0,72.0,1593.0,266.0,10212.0,34111.0,33573.0,40.8,53.87
